id,text,misinformation_label,opinion_label,all_caps,exclamation_marks,hedging,adjectives,unk,annotator,exclamation_marks_bin,all_caps_bin,hedging_bin,adjectives_bin,unk_bin,jennifer,nicole,rachelle,shiao-li
613,"Wildfire 07 participated in the Turkey Bowl presented by ""Neighbors Helping Neighbors"" over the Thanksgiving Weekend. It was a tremendous fundraiser with a ton of toys, food and winter coats donated - as well as some great soccer being played pic.twitter.com/TgvHdALjlt",0,1,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
614,Hurricane Matthew weakens off US coast as death toll rises: Georgia: Hurricane Matthew slammed into South Car... http://jftb.a.boysofts.com/3p9w ,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
615,The last huge Texas evacuation looked terrifying w/motorist trapped in cars for miles & miles w/fire n the air as the hurricane came ashore.,0,1,[],[],[],"[['terrifying', 38, 48]]",[],rachelle,0,0,0,1,0,0,0,1,0
616,After sacrificing thousands of lawn mowers my car has gas. Fuck this hurricane warning.,0,1,[],[],[],[],"[['Fuck ', 59, 64]]",rachelle,0,0,0,0,1,0,0,1,0
617,"I think anybody that decided to ride this Hurricane out from  Padre Island, CC area to maybe Sargent, area is going to regret it! :-(",0,1,[],"[['!', 128, 129]]","[['think', 2, 7], ['maybe', 87, 92]]",[],[],rachelle,1,0,1,0,0,0,0,1,0
618,A 6-year-old was saving his money to go to Disney World. He spent it buying food for Hurricane Dorian evacuees instead.  https://www.cnn.com/2019/09/04/us/boy-used-disney-money-to-feed-dorian-evacuees-trnd/index.html …,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
619,n #SFla - Pets cope with Hurricane Matthew at a storm shelter just for them http://ow.ly/cixX505bR6B ,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
620,TERRIFYING Visuals of Natures Fury from Dharamshala 😱😰😰 #Dharamshala #Mcleodganj https://t.co/fnduJQSF05,1,1,"[['TERRIFYING', 0, 10]]",[],[],"[['TERRIFYING', 0, 10]]",[],rachelle,0,1,0,1,0,0,0,1,0
621,Astonishing clip captures Great White shark leaping through the air in front of boat tour in Australia https://t.co/CkqCMXHIqd https://t.co/lDdWO7ovtG,1,1,[],[],[],"[['Astonishing', 0, 11]]",[],rachelle,0,0,0,1,0,0,0,1,0
622,"¡Desgraciados!  No food, no FEMA: Hurricane Michael’s survivors are furious - The Daily Beast https://apple.news/APp4E5UMtQT2ULJVMPM0ovw …",0,1,[],"[['¡', 0, 1], ['!', 13, 14]]",[],[],[],rachelle,1,0,0,0,0,0,0,1,0
623,Chick masturbates a guy until she gets exploded on her face &gt; http://t.co/5QhoeHE9hf,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
624,#breakingnews Rly tragedy in MP: Some live to recount horror: ÛÏWhen I saw coaches of my train plunging into wa... http://t.co/eYOrBmF3O3,0,1,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
625,"#WebQoof | A blueprint of the University of Virginia Hospital in the US is being shared with a false claim that the Sunni Waqf Borad has decided to construct ""Babri Hospital"" on the land allotted to them by the Supreme Court. 

https://t.co/9USxP3xDMc",1,1,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
626,"#climate#warning ""A landmark report from the United Nations released Monday said the consequences of climate change could be far more dire and arrive sooner than anticipated: food shortages and wildfires, and a mass die-off of coral reefs as soon as 2040. @nytimes",0,0,[],[],"[['could', 116, 121]]",[],[],rachelle,0,0,1,0,0,0,0,1,0
627,"Tell me why or why not
to adopt in this way
maybe I overlooked something
fatal for me
?whyor why not?",1,1,[],[],"[['maybe', 44, 49]]",[],[],rachelle,0,0,1,0,0,0,0,1,0
628,"After Patna SP Vinay Tiwari, investigating Sushant Singh Rajput's death, was quarantined in Mumbai, a social media claim falsely suggests that he was appointed by the CBI. #AltNewsFactCheck | @ArchitMeta 

https://t.co/UYXJLgGZWJ",1,1,[],[],"[['suggests', 129, 137]]",[],[],rachelle,0,0,1,0,0,0,0,1,0
629,"So, Tobacco kills more than murder, car crashes, skydiving, floods and fires COMBINED.",0,1,"[['COMBINED', 77, 85]]",[],[],[],[],rachelle,0,1,0,0,0,0,0,1,0
630,Ok we are being forced to seek shelter in the first floor hallway #Tornado,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
631,So apparently we are going over to my aunts house to try and ride out hurricane Michael,0,0,[],[],"[['apparently', 3, 13]]",[],[],rachelle,0,0,1,0,0,0,0,1,0
632,@FoxNews @deBlasioNYC Let's hope most people have shelter during the blizzard of '16.,0,0,[],[],"[['hope', 28, 32]]",[],[],rachelle,0,0,1,0,0,0,0,1,0
633,Mulvaney says military aid to Ukraine was held up due to unspecified concerns about corruption. But the Pentagon already had declared Ukraine had met criteria on anti-corruption and the aid  — appropriated by Congress — would go forward.  https://t.co/YtdM1qTRRL,1,0,[],[],"[['would', 220, 225]]",[],[],rachelle,0,0,1,0,0,0,0,1,0
634,The Trend: Pelican seeks shelter from Hurricane Matthew http://abc7ny.com/entertainment/the-trend-pelican-seeks-shelter-from-hurricane-matthew/1544621/ …,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
635,"In support of the tragic events of Hurricane Dorian, we are happy to announce we will donate $0.10 for every person who Shares this post to help spread awareness. ⁣
Donations will be put towards food, water,… https://www.instagram.com/p/B2CcZkvB7gJ/?igshid=10nedvbxtlhya …",0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
636,"Wow... #Prayers #Prayers #Prayers  Five people burned alive in their cars in Northern California wildfire
https://dailym.ai/2PKRJ57¬†",0,1,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
637,Hurricane Matthew (Pet friendly) shelter and evacuation information http://at.wftv.com/2cVWgz3  via @WFTV,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
638,"Fearing Hurricane Matthew, Florida Family Parks Car in Living Room to Protect It https://www.yahoo.com/gma/fearing-hurricane-matthew-florida-family-parks-car-living-162406868--abc-news-topstories.html …",0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
639,Hurricane Matthew Hampton Roads Virginia. Flooded Cars And Roads Don't Drown Turn Around! https://goo.gl/hXIHTE ,0,0,[],"[['!', 88, 89]]",[],[],[],rachelle,1,0,0,0,0,0,0,1,0
640,"Your blizzard grocery list, managing food without power, winterizing your home, staying warm, and much more. http://fb.me/24oZiczYn¬†",0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
641,Bald eagle rescued from car grill after Matthew passes - In the aftermath of Hurricane Matthew's path through F... http://ow.ly/1JcY505gsNd ,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
642,"And two days after this report is released -- warning of an ""apocalyptic"" future with ""rising sea levels, disruptions in food productions and the spread of wildfires"" where ""no facet of life will be safe"" -- it's gone from the front page of Google News https://www.cbsnews.com/news/national-climate-assessments-most-shocking-climate-change-warnings/¬†‚Ä¶pic.twitter.com/U2MrRs4pfU",0,0,[],[],[],"[['shocking', 316, 324]]",[],rachelle,0,0,0,1,0,0,0,1,0
643,during drag me down last night I was screaming 'shell of a mannequin' instead of 'shell of a man' and I think everyone hated me there,1,1,[],[],"[['think', 104, 109]]",[],[],rachelle,0,0,1,0,0,0,0,1,0
644,China testing it's new autonomous electric train that does not need traditional tracks.  (New China) #Innovation #Transportation #EV https://t.co/UsJx2XL3PI,1,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
645,THE HURRICANE TOOK MY HOUSE AND CAR AND EVERYTHING I HAD LIKE FUCK IM WEARING A BRA,0,1,"[['THE', 0, 3], ['HURRICANE', 4, 13], ['TOOK', 14, 18], ['MY', 19, 21], ['HOUSE', 22, 27], ['AND', 28, 31], ['CAR', 32, 35], ['AND', 36, 39], ['EVERYTHING', 40, 50], ['I', 51, 52], ['HAD', 53, 56], ['LIKE', 57, 61], ['FUCK', 62, 66], ['IM', 67, 69], ['WEARING', 70, 77], ['A', 78, 79], ['BRA', 80, 83]]",[],[],[],"[['FUCK', 62, 66]]",rachelle,0,1,0,0,1,0,0,1,0
646,RT @SEBHEUPDATE: Hurricane Matthew: Family rescued from car rooftop http://bbc.in/2dDloMv  #SEBHEUPDATE,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
647,If it looks like flood water it is bloody flood water so be a good chap and don't take a chance. Turn the motor car around Thanks awfully.,0,1,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
648,Can it really be Classified as a Historical Blizzard&Snowfall when YOU CAN STILL SEE 1/2 THE TIRES ON ALL THE PARKED CARS!,0,1,"[['YOU', 67, 70], ['CAN', 71, 74], ['STILL', 75, 80], ['SEE', 81, 84], ['THE ', 89, 93], ['TIRES', 93, 98], ['ON', 99, 101], ['ALL', 102, 105], ['THE', 106, 109], ['PARKED', 110, 116], ['CARS', 117, 121]]","[['!', 121, 122]]",[],[],[],rachelle,1,1,0,0,0,0,0,1,0
649,"Dear bank and car company: Since this blizzard will likely destroy DC, feel free to forgive what I owe you. Thanks!",0,1,[],"[['!', 114, 115]]","[['feel', 71, 75]]",[],[],rachelle,1,0,1,0,0,0,0,1,0
650,"Holy crap, it's all happening.
   Climate change, wildfires, hurricanes...
   Dictatorships, mass shootings...
   Fossil fuel supply, energy uncertainty...
... all of which lead to food shortages, mass migration, refugees, civil unrest, civil war...
Get ready! https://twitter.com/cnnbrk/status/1060956850634539008¬†‚Ä¶",0,1,[],"[['!', 259, 260]]",[],[],"[['Holy crap', 0, 9]]",rachelle,1,0,0,0,1,0,0,1,0
652,Hurricane Matthew: Family rescued from car rooftop http://www.bbc.co.uk/news/world-us-canada-37602294 …,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
653,Incredible footage - you are doing a major public service showing how bad an idea it is to ride out a major hurricane.,0,1,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
654,"Wholesome Florida man

Florida man parks Smart car in kitchen over fear Hurricane Dorian would blow it away https://www.nbcnews.com/news/us-news/florida-man-parks-car-kitchen-concerned-it-would-blow-away-n1049676 …",0,1,[],[],"[['would', 89, 94], ['would', 188, 193]]",[],[],rachelle,0,0,1,0,0,0,0,1,0
655,"Of course Hillary cares about rape victims, unless they re tied to her husband, the serial pervert Hillary s ongoing war on women.Sounding like a schoolmarm disciplining a child, Hillary Clinton yelled down a heckler at a a rally in Dover. It turns out the woman who heckled Clinton was a GOP State Rep. from Derry. She was trying to ask about Juanita Broderrick s rape allegations against Bill Clinton.HERE S THE NASTY MOMENT:",1,1,"[['HERE', 403, 407], ['S', 408, 409], ['THE', 410, 413], ['NASTY', 414, 419], ['MOMENT', 420, 426]]",[],[],[],[],rachelle,0,1,0,0,0,0,0,1,0
656,"A video of Sikh protesters chanting pro-Pakistan slogans during a protest against the desecration of the Guru Granth Sahib in Kashmir has been falsely linked to the farmers' protest. #AltNewsFactCheck | @ArchitMeta 

https://t.co/9FMJRBjLyq",1,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
657,"This is hysterical! I don t care who you support, this is NOT politics as usual! ",1,1,"[['NOT', 58, 61]]","[['!', 18, 19], ['!', 79, 80]]",[],[],[],rachelle,1,1,0,0,0,0,0,1,0
658,#floods #ukfloods - Jamaicans take shelter ready for 155mph Hurricane Matthew: The country's gove... https://binged.it/2dIjTYK  - #flooding,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
659,Weapons: Twin Knives #OjouBot,1,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
660,Hurricane Harvey: rescuers reach people trapped on vehicle roof as waters¬†rise http://bilgitorbasi.org/hurricane-harvey-rescuers-reach-people-trapped-on-vehicle-roof-as-waters-rise/¬†‚Ä¶,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
661,The fact I gotta fly to Florida to drive my car back bc of hurricane Irma already drains me.,0,1,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
662,I‚Äôve been close to a wildfire not this large scale but at least this intense. It can be compared to crawling inside a high wattage microwave while trying to flee inside your cars. It felt like hell on earth.,0,1,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
663,"In a slow, relentless advance, a catastrophic Hurricane Dorian kept pounding at the northern Bahamas early Monday, as one of the strongest Atlantic storms ever recorded left wrecked homes, shredded roofs, tumbled cars and toppled power poles. http://bit.ly/2lrU9YQ ",0,0,[],[],[],"[['relentless', 11, 21]]",[],rachelle,0,0,0,1,0,0,0,1,0
664,Pets cope with Hurricane Matthew at a storm shelter just for them http://ln.is/www.miamiherald.com/wX4LR …,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
665,@Health_for_you Dr. Besser's 3 Tips to Ride Hurricane Sandy Out Safely - ABC News (blog) http://abcn.ws/XHdyPR ,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
666,"After PM Modi's video with peacocks surfaced online, several individuals began sharing his pictures with ducks. Congress also shared one such photo from 2012 in an attempt to criticise PM Modi for PR during COVID-19. #AltNewsFactCheck | @Pooja_Chaudhuri https://t.co/SLTCYaHttD",1,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
667,“@billboard: Hurricane Sandy: 15 Songs to Ride Out the Storm – http://blbrd.co/Sou0D7  #sandy” #lol #tuneIn @hidzir @RafiDean,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
668,"After battling car sickness, torrential downpours, flash flood warnings, and arena madness, I'm ready for a house party! #HousePartyTour",0,1,[],"[['!', 119, 120]]",[],[],[],rachelle,1,0,0,0,0,0,0,1,0
669,real floridians gunna ride this hurricane out if you evacuate ima boonk gang your crib,0,1,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
670,"No food, no FEMA: Hurricane Michael’s survivors are furious - The Daily Beast/
This is what the President  #RepublicanParty #Republicans #GOP have to offer?
#VoteBlue #VoteNovember6th https://apple.news/APp4E5UMtQT2ULJVMPM0ovw …",0,1,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
671,"No, the person who slapped Hardik Patel is not a Congressman

https://t.co/O7xWndY3TJ",1,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
672,"Apparently this protester believes Americans should think twice before putting an accused serial rapist back into our White House:Protestor on Fox & Friends shouts ""Bill Clinton is a rapist!"" #BasementDwellers pic.twitter.com/9DPsTLanQu  Asa J   (@asamjulian) October 1, 2016Hillary has a different name for these women that most of us consider  victims :",1,0,[],"[['!', 189, 190]]","[['Apparently', 0, 10], ['should', 45, 51], ['believes', 26, 34], ['consider', 336, 344], ['think', 52, 57]]",[],[],rachelle,1,0,1,0,0,0,0,1,0
673,Ashes 4th Test: 10 Hilarious Twitter Reactions to Australia's collapse http://t.co/6DznEjuVD3 by @Absolut_Sumya15,1,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
674,"@MHARMON03 @twe091097 
Florida man parks Smart car in kitchen so it won't blow away during Hurricane Dorian https://abc11.com/weather/man-parks-smart-car-in-kitchen-so-it-wont-blow-away-during-dorian/5516320/ … via @ABC11_WTVD",0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
675,USGS reports a M1.94 #earthquake 5km S of Volcano Hawaii on 8/6/15 @ 1:04:01 UTC http://t.co/Njd28pg9Xv #quake,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
676,"To all my friends and contacts on the East Coast, -- Take care and find shelter looks like a direct hit by Hurricane Sandy !",0,1,[],"[['!', 123, 124]]",[],[],[],rachelle,1,0,0,0,0,0,0,1,0
677,@blazerfan not everyone can see ignoranceshe is Latinoand that is All she can ever benothing morebut an attack dog 4 a hate group GOP,1,1,[],[],"[['can', 24, 27], ['can', 74, 77]]",[],[],rachelle,0,0,1,0,0,0,0,1,0
679,I'm servicin in my section I'm lurkin I'm with my weapon,1,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
680,HereÛªs how media in Pakistan covered the capture of terrorist Mohammed Naved http://t.co/3MtWh0jJns,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
682,Former GOP presidential candidate Herman Cain dies at age 74 after battling coronavirus— Anita Vogel reports on his life tonight on @FoxNews #SpecialReport https://t.co/Jku7gXRxOJ,1,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
683,"'We need to understand the art of living with corona. That art of living is very important as it is not a natural virus,' said the union minister in a TV interview https://t.co/wrKVlQKIk0",1,0,[],[],"[['understand', 12, 22]]",[],[],rachelle,0,0,1,0,0,0,0,1,0
684,#Trump’s bombast can’t mask his declining support. His threat to mobilize the army against the people was not idle. Ending the threat will require a conscious movement of the working class for socialism. #TrumpRallyFail https://t.co/WQAORPryJz,1,1,[],[],[],"[['declining', 32, 41]]",[],rachelle,0,0,0,1,0,0,0,1,0
685,Hurricane Matthew self-evacuation shelter list http://www.wfxg.com/story/33327575/hurricane-matthew-self-evacuation-shelter-list …,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
686,The City of White Plains has declared a state of emergency due to Hurricane Sandy.  The city has opened a shelter... http://fb.me/2eEDuHfqa ,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
687,@MayorofLondon pls reduce cyclist deaths with a compulsory highway code test as with EVERY OTHER VEHICLE that uses a road. #notrocketscience,0,1,"[['EVERY', 85, 90], ['OTHER', 91, 96], ['VEHICLE', 97, 104]]",[],[],[],[],rachelle,0,1,0,0,0,0,0,1,0
688,Tyson Foods Provides Relief from Hurricane Michael - https://bit.ly/2ykpT5y?utm_medium=social&utm_source=twitter_KNWAnews … #NWArk #NWAnews,0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
689,"Re suburbs/fire: at least the 2nd or 3rd car could be cut, with just having one car per household as a backup. Also, there might be pooling options, which might be even enforced during emergencies like a wildfire -> less crowded road, faster escape",0,1,[],[],"[['could', 45, 50], ['might', 123, 128], ['might', 155, 160]]",[],[],rachelle,0,0,1,0,0,0,0,1,0
690,"A 'Bhoomi Pujan' ceremony for the proposed #temple will be held on August 5 and is likely to be witnessed by a small group of attendees, including Prime Minister #NarendraModi 

https://t.co/vZfuslnvZR",1,0,[],[],"[['likely', 83, 89]]",[],[],rachelle,0,0,1,0,0,0,0,1,0
691,"Carolina Marines Ride Out Hurricane Dorian - USNI News
https://news.usni.org/2019/09/05/carolina-marines-ride-out-hurricane-dorian …pic.twitter.com/gzaHHbt3IB",0,0,[],[],[],[],[],rachelle,0,0,0,0,0,0,0,1,0
692,Get comfy!! It's gonna be a rough ride!! (@ Frankenstorm Apocalypse - Hurricane Sandy w/ 1779 others) http://4sq.com/Q0bwJS ,0,1,[],"[['!!', 9, 11], ['!!', 38, 40]]",[],[],[],rachelle,1,0,0,0,0,0,0,1,0
693,It looks bad! RT @TORNADOHUNT: Scariest tornado I've seen on radar all day. Take shelter in La Fayette & LaGrange http://twitpic.com/4qci50,0,1,[],"[['!', 12, 13]]",[],[],[],rachelle,1,0,0,0,0,0,0,1,0
